40 40
15 21 EN
15 22 ESW
15 23 SW
15 24 EN
15 25 ENW
15 26 ENW
15 27 ESW
15 28 ENW
15 29 SNW
15 31 SN
15 32 E
15 33 ENW
15 34 SW
15 35 ESN
15 36 SNW
15 37 S
15 38 ESN
15 39 ENW
16 0 ENW
16 2 EN
16 3 EW
16 4 SNW
16 5 S
16 7 ESN
16 9 ES
16 10 SNW
16 11 E
16 12 EW
16 13 SW
16 15 E
16 16 ENW
16 17 ESW
16 18 SNW
16 19 E
16 20 SNW
16 21 E
16 23 EN
16 24 EW
16 27 SN
16 28 ES
16 29 SNW
16 31 ESN
16 33 S
16 34 SN
16 35 SN
16 36 EN
16 37 ENW
16 38 ENW
16 39 EW
17 0 SW
17 1 E
17 2 ESW
17 3 SW
17 4 ESN
17 5 ENW
17 6 EW
17 7 SNW
17 8 ES
17 10 ESN
17 12 ES
17 14 ES
17 16 E
17 17 SNW
17 18 EN
17 19 SW
17 20 EN
17 21 EW
17 22 EW
17 23 EW
17 24 EW
17 25 ESW
17 26 SW
17 28 ESN
17 31 ESN
17 34 EN
17 36 ES
17 39 ES
18 2 SN
18 3 SN
18 4 ESN
18 5 EW
18 6 ESW
18 7 SNW
18 8 SN
18 9 S
18 10 SN
18 11 ES
18 12 ENW
18 13 EW
18 14 SNW
18 15 E
18 16 EW
18 17 ENW
18 18 SW
18 19 EN
18 20 ESW
18 21 SW
18 22 ES
18 24 S
18 25 SN
18 26 ESN
18 27 SW
18 29 ES
18 31 EN
18 32 EW
18 33 ESW
18 34 ESW
18 35 ESW
18 36 SNW
18 37 E
18 38 SW
18 39 ESN
19 0 ESW
19 1 SW
19 4 SN
19 6 SN
19 7 SN
19 8 SN
19 9 EN
19 10 SNW
19 11 EN
19 12 EW
19 13 ESW
19 14 ENW
19 15 ESW
19 20 SN
19 21 ESN
19 23 S
19 25 ESN
19 27 SN
19 28 E
19 29 SNW
19 30 ES
19 31 EW
19 32 SW
19 33 EN
19 34 ENW
19 36 SN
19 37 E
19 39 ESN
20 0 ENW
20 1 SNW
20 2 ES
20 3 SW
20 4 ESN
20 7 SN
20 8 EN
20 9 ESW
20 12 ES
20 14 S
20 15 EN
20 16 ESW
20 17 EW
20 18 ESW
20 19 ESW
20 21 ESN
20 22 EW
20 23 ENW
20 25 ESN
20 26 EW
20 27 SNW
20 28 S
20 29 ESN
20 30 ENW
20 32 ESN
20 33 ESW
20 34 SW
20 35 E
20 36 ENW
20 37 EW
20 38 SW
20 39 EN
21 0 SW
21 2 SN
21 3 EN
21 5 E
21 7 ESN
21 8 EW
21 9 ENW
21 10 EW
21 11 SW
21 12 SN
21 13 ES
21 14 SNW
21 15 E
21 16 SNW
21 17 S
21 19 EN
21 21 SN
21 22 ES
21 23 SW
21 27 EN
21 29 SN
21 31 S
21 32 SN
21 33 EN
21 35 ES
21 36 EW
21 37 ESW
21 39 ES
22 0 ENW
22 1 SW
22 2 ESN
22 4 ES
22 5 EW
22 6 EW
22 8 S
22 9 S
22 10 S
22 11 SN
22 12 ESN
22 13 SNW
22 14 EN
22 15 EW
22 16 SNW
22 17 SN
22 18 E
22 19 ESW
22 21 SN
22 22 SN
22 23 ESN
22 24 EW
22 25 ESW
22 26 EW
22 27 EW
22 28 ESW
22 29 ENW
22 30 SW
22 31 SN
22 32 ESN
22 34 S
22 35 SN
22 36 S
22 37 EN
22 38 EW
22 39 ENW
23 0 SW
23 1 EN
23 2 SNW
23 3 S
23 4 EN
23 5 EW
23 6 ESW
23 7 ESW
23 9 ESN
23 10 SNW
23 11 SN
23 12 SN
23 14 E
23 15 SW
23 16 ESN
23 18 ES
23 19 ENW
23 20 SW
23 23 ESN
23 24 ESW
23 25 SNW
23 26 ES
23 27 SW
23 28 SN
23 29 S
23 30 ESN
23 32 SN
23 33 S
23 34 ESN
23 36 SN
23 37 E
23 38 EW
23 39 EW
24 1 ES
24 2 SNW
24 4 E
24 5 SW
24 6 SN
24 7 EN
24 8 EW
24 9 ENW
24 11 ESN
24 12 ENW
24 13 EW
24 14 EW
24 15 SNW
24 16 SN
24 18 ESN
24 19 EW
24 20 SNW
24 21 E
24 23 SN
24 25 SN
24 26 ESN
24 27 ENW
24 29 ESN
24 31 S
24 32 SN
24 34 EN
24 35 EW
24 36 ENW
24 38 ES
24 39 EW
25 0 SW
25 2 SN
25 3 ES
25 4 SW
25 5 SN
25 6 ESN
25 7 SW
25 9 E
25 10 SW
25 11 SN
25 12 S
25 13 E
25 15 ESN
25 17 S
25 18 SN
25 19 ES
25 20 SNW
25 21 E
25 22 EW
25 23 SNW
25 24 S
25 25 SN
25 26 SN
25 28 ES
25 29 SNW
25 30 ES
25 31 SNW
25 32 SN
25 33 E
25 34 ESW
25 35 SW
25 36 ES
25 38 SN
25 39 E
26 0 SNW
26 1 E
26 2 ENW
26 4 SN
26 6 SN
26 7 SN
26 8 ES
26 9 ESW
26 10 SNW
26 11 SN
26 12 SN
26 13 E
26 14 ESW
26 15 ENW
26 16 ESW
26 17 SNW
26 19 SN
26 20 ESN
26 21 ESW
26 22 SW
26 24 ESN
26 25 ENW
26 26 SNW
26 27 ES
26 29 SN
26 30 ESN
26 31 ENW
26 32 SNW
26 33 E
26 34 ENW
26 35 ENW
26 36 ENW
26 37 EW
26 38 SNW
26 39 E
27 1 S
27 2 ES
27 3 SW
27 4 EN
27 6 ESN
27 7 SNW
27 9 EN
27 11 ESN
27 12 ENW
27 13 SW
27 14 EN
27 16 ESN
27 17 SNW
27 18 S
27 19 SN
27 20 EN
27 22 ESN
27 23 SW
27 24 SN
27 25 ES
27 27 EN
27 28 SW
27 29 SN
27 31 E
27 33 E
27 34 EW
27 36 S
27 37 E
27 38 SNW
27 39 E
28 0 SW
28 2 ESN
28 3 ENW
28 4 ESW
28 5 EW
28 6 SNW
28 7 SN
28 8 ES
28 10 ES
28 12 S
28 13 SN
28 14 S
28 15 E
28 16 ENW
28 17 ENW
28 19 EN
28 20 EW
28 21 EW
28 22 SNW
28 23 EN
28 26 ES
28 28 ESN
28 29 SNW
28 30 ES
28 31 SW
28 32 ES
28 33 EW
28 35 E
28 37 S
28 38 ESN
28 39 ESW
29 2 ESN
29 3 SW
29 4 SN
29 5 E
29 6 ENW
29 7 SNW
29 9 S
29 10 SN
29 12 ESN
29 14 SN
29 18 E
29 19 SW
29 20 S
29 21 S
29 22 SN
29 23 ES
29 24 ESW
29 25 SW
29 26 ESN
29 28 SN
29 29 EN
29 30 ENW
29 31 SNW
29 32 EN
29 33 ESW
29 34 EW
29 35 EW
29 37 ESN
29 38 ENW
29 39 ENW
30 0 ESW
30 4 ESN
30 5 SW
30 6 S
30 7 ESN
30 8 SW
30 9 SN
30 10 EN
30 11 SW
30 12 ESN
30 13 SW
30 14 EN
30 15 ESW
30 16 ESW
30 17 EW
30 20 ESN
30 21 SNW
30 22 EN
30 23 SNW
30 24 SN
30 25 SN
30 27 ES
30 28 ENW
30 30 S
30 31 SN
30 32 S
30 34 ES
30 35 ESW
30 36 SW
30 37 SN
30 38 S
30 39 ES
31 0 ENW
31 1 ESW
31 2 EW
31 3 SW
31 4 ESN
31 6 SN
31 8 EN
31 10 S
31 11 SN
31 12 SN
31 13 ESN
31 14 ESW
31 16 ESN
31 17 ESW
31 18 EW
31 19 ESW
31 22 ES
31 24 EN
31 26 E
31 29 S
31 31 ESN
31 32 ENW
31 33 SW
31 35 SN
31 36 ESN
31 37 ENW
31 38 SNW
31 39 EN
32 1 SN
32 2 S
32 4 EN
32 5 ESW
32 6 ENW
32 7 EW
32 8 ESW
32 9 SW
32 10 ESN
32 11 ENW
32 13 EN
32 14 SNW
32 16 ESN
32 17 SNW
32 19 SN
32 20 ES
32 21 ESW
32 22 ENW
32 23 EW
32 24 EW
32 25 EW
32 26 ESW
32 27 ESW
32 28 ESW
32 29 ENW
32 30 ESW
32 31 ENW
32 32 EW
32 33 ENW
32 34 ESW
32 35 SNW
32 36 SN
32 38 SN
32 39 ES
33 0 EW
33 2 ESN
33 3 EW
33 4 SW
33 5 SN
33 6 S
33 7 S
33 8 EN
33 9 ENW
33 10 ENW
33 11 EW
33 12 ESW
33 13 EW
33 14 ENW
33 15 SW
33 18 S
33 19 ESN
33 20 SNW
33 21 SN
33 23 E
33 24 EW
33 27 SN
33 28 SN
33 29 S
33 32 ES
33 33 EW
33 34 ENW
33 35 SNW
33 37 S
33 38 SN
33 39 ESN
34 0 EW
34 2 ESN
34 4 SN
34 5 EN
34 6 ENW
34 7 SNW
34 8 E
34 11 S
34 12 SN
34 14 S
34 16 ES
34 17 SW
34 18 ESN
34 19 SNW
34 20 SN
34 21 EN
34 22 EW
34 23 ESW
34 25 E
34 26 SW
34 27 ESN
34 28 SNW
34 30 E
34 31 SW
34 33 S
34 34 ES
34 35 ENW
34 36 EW
34 37 ENW
34 39 ESN
35 1 ES
35 3 ES
35 4 ENW
35 5 SW
35 6 ES
35 7 SNW
35 8 ES
35 9 ESW
35 10 ESW
35 11 SNW
35 12 EN
35 13 ESW
35 15 S
35 16 ESN
35 17 SNW
35 18 EN
35 20 SN
35 22 S
35 23 EN
35 24 EW
35 25 ESW
35 26 ENW
35 29 E
35 30 ESW
35 31 ENW
35 32 SW
35 34 EN
35 35 SW
35 37 S
35 38 ES
35 39 ENW
36 1 ESN
36 2 ESW
36 3 ENW
36 5 ESN
36 7 SN
36 8 ESN
36 9 SNW
36 11 ESN
36 12 EW
36 13 SNW
36 14 E
36 15 ENW
36 16 SNW
36 17 SN
36 18 S
36 19 E
36 20 SNW
36 21 ES
36 23 ES
36 25 EN
36 26 EW
36 27 ESW
36 28 ESW
36 30 ESN
36 31 EW
36 32 ENW
36 33 ESW
36 36 E
36 38 SN
36 39 E
37 0 EW
37 1 SNW
37 2 EN
37 4 ES
37 5 ENW
37 7 EN
37 9 SN
37 11 EN
37 13 SN
37 15 E
37 17 ESN
37 18 SNW
37 19 E
37 20 ENW
37 21 ENW
37 22 SW
37 23 ESN
37 24 EW
37 25 ESW
37 26 SW
37 27 EN
37 28 SNW
37 29 S
37 30 ESN
37 32 ES
37 33 SNW
37 34 E
37 35 EW
37 36 SW
37 37 ES
37 38 SNW
37 39 E
38 3 S
38 6 E
38 7 ESW
38 8 SW
38 9 ESN
38 10 EW
38 11 SW
38 12 E
38 13 SNW
38 14 ES
38 16 E
38 17 SNW
38 21 E
38 23 SN
38 24 S
38 26 EN
38 29 SN
38 31 S
38 33 SN
38 34 ES
38 35 ESW
38 37 EN
38 39 E
39 0 ESW
39 1 ESW
39 2 SW
39 3 ESN
39 4 ESW
39 5 ESW
39 6 ESW
39 7 SNW
39 8 SN
39 9 SN
39 10 S
39 11 ESN
39 12 ESW
39 13 SNW
39 14 SN
39 15 ES
39 16 SW
39 17 SN
39 18 ES
39 19 ESW
39 20 ESW
39 21 ESW
39 22 ESW
39 23 SNW
39 24 SN
39 25 ES
39 26 ESW
39 27 ESW
39 28 SW
39 29 ESN
39 30 ESW
39 31 SNW
39 32 S
39 33 SN
39 34 ESN
39 35 SNW
39 36 ES
39 37 SW
39 38 ES
