80 120
5 18 EW
5 19 SNW
5 20 ES
5 22 SN
5 23 SN
5 24 ES
5 26 SN
5 27 S
5 29 ESN
5 30 ENW
5 34 ES
5 35 SNW
5 37 S
5 39 ESN
5 41 EN
5 43 SN
5 44 SN
5 45 ESN
5 46 EW
5 47 ENW
5 48 SW
5 49 EN
5 50 EW
5 51 ENW
5 52 ESW
5 53 SW
5 54 SN
5 55 E
5 56 SW
5 57 S
5 58 EN
5 59 ENW
5 60 SNW
5 61 S
5 63 SN
5 65 ES
5 66 SW
5 67 ES
5 69 ES
5 70 SW
5 71 SN
5 72 EN
5 73 EW
5 74 SNW
5 75 S
5 77 E
5 78 ENW
5 79 ESW
5 80 SNW
5 83 ES
5 85 SN
5 86 ES
5 87 SW
5 88 ES
5 90 SN
5 92 EN
5 93 SW
5 94 SN
5 95 E
5 97 ESN
5 98 SNW
5 99 SN
5 101 E
5 102 ESW
5 106 SN
5 108 S
5 109 E
5 111 EN
5 112 SW
5 113 EN
5 114 SW
5 115 SN
5 116 E
5 117 ESW
5 118 ENW
5 119 ENW
6 1 EN
6 4 ES
6 5 EW
6 7 ES
6 8 SNW
6 9 E
6 10 SW
6 11 E
6 12 SW
6 13 SN
6 14 S
6 15 S
6 17 ES
6 18 EW
6 20 ESN
6 23 SN
6 26 EN
6 27 SNW
6 28 S
6 30 ES
6 31 EW
6 32 ESW
6 34 ESN
6 35 SNW
6 36 E
6 37 SNW
6 38 ES
6 39 ENW
6 40 ESW
6 41 ESW
6 42 ESW
6 43 SNW
6 44 SN
6 45 EN
6 46 ESW
6 47 SW
6 48 SN
6 49 E
6 50 SW
6 51 ES
6 53 ESN
6 54 SNW
6 55 E
6 56 SNW
6 57 EN
6 59 E
6 60 SNW
6 62 E
6 63 SNW
6 64 ES
6 66 EN
6 67 SNW
6 68 E
6 69 SNW
6 70 SN
6 71 EN
6 73 S
6 74 ESN
6 75 SNW
6 76 ES
6 78 S
6 79 EN
6 80 SNW
6 81 ES
6 82 EW
6 83 SNW
6 84 S
6 85 SN
6 86 SN
6 87 EN
6 88 ENW
6 89 EW
6 90 SNW
6 91 ES
6 93 SN
6 94 ESN
6 96 ES
6 97 ENW
6 98 ENW
6 100 ES
6 101 ESW
6 102 SNW
6 103 ES
6 104 ESW
6 105 EW
6 106 ENW
6 107 ESW
6 108 SNW
6 109 ES
6 110 ESW
6 111 EW
6 112 ENW
6 113 EW
6 115 EN
6 116 SW
6 117 SN
6 119 ES
7 0 EW
7 2 E
7 3 ESW
7 4 SNW
7 5 S
7 6 E
7 7 ENW
7 8 SNW
7 10 EN
7 11 EW
7 12 ENW
7 13 ENW
7 14 SNW
7 17 ESN
7 18 EW
7 19 SW
7 20 EN
7 21 EW
7 22 SW
7 23 ESN
7 24 EW
7 25 ESW
7 26 ESW
7 27 ENW
7 28 ENW
7 30 ESN
7 31 SW
7 32 ESN
7 33 EW
7 34 SNW
7 35 EN
7 37 SN
7 38 EN
7 39 EW
7 41 ESN
7 42 ENW
7 43 SNW
7 44 EN
7 46 ESN
7 47 SNW
7 49 ES
7 51 SN
7 52 E
7 54 ESN
7 56 SN
7 58 E
7 59 ESW
7 60 ENW
7 61 EW
7 62 EW
7 63 SNW
7 65 ES
7 66 SW
7 67 ESN
7 68 ESW
7 69 SNW
7 71 ES
7 72 SW
7 73 SN
7 74 ESN
7 75 SNW
7 76 EN
7 78 ESN
7 79 ESW
7 80 ENW
7 81 ENW
7 82 EW
7 84 SN
7 86 ESN
7 89 ES
7 91 SN
7 93 SN
7 94 SN
7 95 E
7 96 ENW
7 97 SW
7 99 E
7 101 SN
7 102 SN
7 104 ESN
7 106 S
7 107 SN
7 108 SN
7 109 SN
7 110 SN
7 113 ES
7 114 EW
7 115 SW
7 116 ESN
7 118 S
7 119 EN
8 0 ESW
8 1 ESW
8 2 SW
8 3 ESN
8 6 S
8 7 S
8 8 SN
8 9 ES
8 10 ESW
8 11 EW
8 13 S
8 14 SN
8 15 ES
8 16 ESW
8 17 ENW
8 19 ESN
8 21 S
8 22 EN
8 23 ENW
8 24 ESW
8 25 ENW
8 28 ES
8 29 SW
8 30 ESN
8 31 ENW
8 33 S
8 34 EN
8 36 ES
8 37 ENW
8 39 E
8 40 SW
8 41 SN
8 42 S
8 45 E
8 47 ESN
8 48 SW
8 49 EN
8 50 ESW
8 51 SNW
8 53 S
8 54 SN
8 55 ES
8 56 SNW
8 57 ES
8 58 SW
8 59 EN
8 60 SW
8 61 ES
8 62 SW
8 63 SN
8 64 ES
8 65 ENW
8 68 SN
8 71 ESN
8 73 SN
8 74 SN
8 76 ES
8 77 ESW
8 78 ENW
8 80 S
8 82 S
8 83 E
8 84 ENW
8 85 SW
8 87 ES
8 88 SW
8 89 ESN
8 90 EW
8 91 SNW
8 92 ES
8 95 ES
8 96 EW
8 98 E
8 99 SW
8 100 ES
8 101 ENW
8 103 S
8 105 S
8 106 ESN
8 107 ENW
8 108 ENW
8 110 ESN
8 111 EW
8 114 S
8 115 ESN
8 116 ENW
8 117 EW
8 118 SNW
8 119 ES
9 0 SNW
9 3 SN
9 4 E
9 5 EW
9 6 SNW
9 7 SN
9 8 SN
9 9 EN
9 10 ENW
9 11 ESW
9 13 EN
9 14 ENW
9 15 SNW
9 16 EN
9 17 EW
9 18 SW
9 19 ESN
9 20 SW
9 21 EN
9 22 SW
9 23 ES
9 24 ENW
9 25 SW
9 26 E
9 27 ESW
9 28 SNW
9 29 EN
9 30 ENW
9 31 EW
9 32 ESW
9 33 ENW
9 34 ESW
9 35 SW
9 36 EN
9 37 SW
9 38 E
9 39 SW
9 41 ESN
9 42 SNW
9 43 ES
9 44 EW
9 45 SW
9 46 S
9 49 S
9 51 ESN
9 52 SW
9 53 SN
9 54 SN
9 55 EN
9 57 ESN
9 58 ENW
9 59 ESW
9 60 SNW
9 61 EN
9 62 ENW
9 63 SNW
9 64 EN
9 65 SW
9 66 ES
9 67 ESW
9 69 ES
9 70 ESW
9 72 ES
9 73 ENW
9 74 SNW
9 75 E
9 76 ENW
9 78 E
9 79 ESW
9 80 SNW
9 82 ESN
9 83 ESW
9 84 EW
9 85 SNW
9 86 E
9 88 SN
9 89 SN
9 90 S
9 91 ESN
9 92 ENW
9 93 ESW
9 94 SW
9 96 S
9 97 E
9 98 SW
9 99 ESN
9 100 SNW
9 103 ESN
9 104 EW
9 105 ENW
9 106 ENW
9 108 E
9 110 EN
9 111 EW
9 112 ESW
9 114 SN
9 118 SN
9 119 ESN
10 1 ES
10 2 EW
10 3 SNW
10 4 ES
10 7 SN
10 8 EN
10 10 S
10 11 EN
10 12 EW
10 13 ESW
10 14 SW
10 16 ES
10 17 EW
10 19 EN
10 20 ENW
10 21 EW
10 23 EN
10 24 SW
10 25 SN
10 27 ESN
10 28 ENW
10 30 ES
10 31 EW
10 32 SNW
10 34 ESN
10 36 E
10 37 SNW
10 39 ESN
10 40 SW
10 43 ESN
10 44 ESW
10 45 ENW
10 46 ENW
10 47 EW
10 48 SW
10 49 EN
10 50 SW
10 52 EN
10 53 ENW
10 54 ENW
10 55 SW
10 56 E
10 58 S
10 59 ESN
10 61 S
10 62 S
10 63 SN
10 64 E
10 67 ESN
10 69 ESN
10 70 SNW
10 71 S
10 72 SN
10 73 ES
10 74 SNW
10 76 ES
10 77 EW
10 78 SW
10 79 SN
10 83 SN
10 84 S
10 85 EN
10 86 ESW
10 87 SW
10 88 SN
10 89 ESN
10 90 ENW
10 92 S
10 95 S
10 96 EN
10 97 ESW
10 100 ESN
10 101 ESW
10 102 EW
10 103 ENW
10 105 ES
10 106 EW
10 107 ESW
10 109 E
10 110 ESW
10 111 SW
10 112 EN
10 113 ESW
10 115 ES
10 116 ESW
10 117 SW
10 119 ESN
11 0 EW
11 1 SNW
11 2 E
11 3 SNW
11 4 EN
11 5 ESW
11 6 ESW
11 8 S
11 9 E
11 10 SNW
11 11 E
11 13 ESN
11 16 ESN
11 18 E
11 20 E
11 22 ES
11 24 EN
11 25 SNW
11 26 E
11 27 ENW
11 28 EW
11 29 SW
11 31 S
11 32 ESN
11 33 EW
11 34 SNW
11 35 ES
11 36 ESW
11 38 E
11 39 ENW
11 40 SNW
11 41 ES
11 42 ESW
11 43 ENW
11 44 SNW
11 46 S
11 47 ES
11 49 ES
11 51 ES
11 52 EW
11 54 S
11 55 SN
11 57 E
11 59 ESN
11 61 EN
11 62 ENW
11 65 ES
11 67 EN
11 69 EN
11 70 ENW
11 71 ENW
11 72 SNW
11 73 EN
11 74 ENW
11 75 EW
11 76 SNW
11 77 ES
11 79 EN
11 80 ESW
11 81 EW
11 82 ESW
11 83 SNW
11 85 S
11 86 ESN
11 87 SNW
11 88 EN
11 89 ENW
11 91 E
11 93 ES
11 94 ESW
11 96 ES
11 97 SNW
11 98 E
11 99 ESW
11 100 SNW
11 102 S
11 103 ES
11 105 ESN
11 106 SW
11 107 EN
11 108 ESW
11 109 EW
11 110 SNW
11 112 S
11 113 EN
11 114 EW
11 115 ENW
11 116 ENW
11 118 ES
11 119 ENW
12 0 EW
12 1 ENW
12 2 ESW
12 6 ESN
12 7 SW
12 8 EN
12 9 ESW
12 10 SNW
12 11 S
12 12 E
12 14 ES
12 15 SW
12 16 EN
12 17 ESW
12 18 ESW
12 19 ESW
12 20 SW
12 21 E
12 23 ES
12 24 ESW
12 25 SNW
12 27 ES
12 29 ESN
12 31 ESN
12 33 ES
12 35 ESN
12 37 E
12 38 SW
12 40 SN
12 41 EN
12 42 SNW
12 43 E
12 45 ES
12 46 ENW
12 47 ENW
12 48 ESW
12 49 SNW
12 51 EN
12 52 ESW
12 54 SN
12 55 ESN
12 56 ESW
12 57 EW
12 59 ESN
12 60 EW
12 61 SW
12 62 ES
12 63 EW
12 64 ESW
12 65 ENW
12 66 EW
12 67 SW
12 68 ES
12 69 SW
12 70 S
12 71 ES
12 72 ENW
12 73 SW
12 76 SN
12 77 EN
12 78 EW
12 79 SW
12 80 EN
12 81 ESW
12 83 SN
12 84 S
12 85 SN
12 86 SN
12 87 ESN
12 88 EW
12 89 SW
12 90 E
12 91 ESW
12 92 ESW
12 94 EN
12 96 SN
12 98 ES
12 100 ESN
12 101 EW
12 102 SNW
12 103 EN
12 104 ESW
12 105 SNW
12 106 EN
12 107 EW
12 108 ENW
12 109 EW
12 112 EN
12 113 EW
12 114 SW
12 116 ES
12 117 SW
12 118 SN
12 119 E
13 0 SW
13 1 S
13 2 ESN
13 3 ESW
13 4 EW
13 6 EN
13 8 ES
13 9 ENW
13 11 ESN
13 13 E
13 14 ENW
13 15 ENW
13 16 SW
13 17 SN
13 18 ESN
13 21 ES
13 22 ESW
13 23 ENW
13 24 SNW
13 26 S
13 27 SN
13 29 SN
13 30 S
13 31 SN
13 32 S
13 33 SN
13 36 ES
13 38 ESN
13 39 EW
13 40 SNW
13 42 ESN
13 43 EW
13 44 SW
13 45 ESN
13 47 ES
13 48 ENW
13 50 ES
13 51 SW
13 52 SN
13 53 S
13 54 SN
13 55 EN
13 56 SNW
13 58 E
13 59 ENW
13 60 SW
13 62 ESN
13 63 ESW
13 64 ENW
13 65 SW
13 66 S
13 69 EN
13 70 SNW
13 71 EN
13 72 SW
13 74 E
13 75 SW
13 76 ESN
13 78 S
13 79 ESN
13 81 ESN
13 82 ESW
13 83 SNW
13 85 ESN
13 86 SNW
13 87 EN
13 88 SW
13 89 EN
13 92 EN
13 93 ESW
13 94 SW
13 95 S
13 96 EN
13 97 SW
13 99 ES
13 100 ENW
13 101 ESW
13 102 ENW
13 103 SW
13 105 SN
13 106 ES
13 108 S
13 109 E
13 110 ESW
13 111 EW
13 112 EW
13 113 ESW
13 114 ENW
13 115 SW
13 116 ESN
13 118 EN
13 119 EW
14 0 SNW
14 2 ESN
14 3 SNW
14 4 ES
14 5 ESW
14 6 SW
14 7 E
14 10 ES
14 12 E
14 13 ESW
14 14 EW
14 15 EW
14 16 ENW
14 17 SNW
14 18 EN
14 19 EW
14 20 EW
14 21 SNW
14 23 E
14 24 SNW
14 25 ES
14 26 SNW
14 28 ES
14 29 ENW
14 30 ENW
14 31 SNW
14 32 EN
14 33 ENW
14 34 ESW
14 35 ESW
14 37 ES
14 38 SNW
14 39 E
14 40 ENW
14 41 SW
14 42 ESN
14 43 SW
14 46 ES
14 47 ENW
14 48 SW
14 50 SN
14 51 EN
14 53 ESN
14 54 SNW
14 55 ES
14 56 ENW
14 57 ESW
14 59 S
14 60 EN
14 61 SW
14 62 EN
14 65 EN
14 66 SNW
14 67 E
14 68 ESW
14 70 SN
14 72 ESN
14 73 ESW
14 75 SN
14 76 ESN
14 77 EW
14 79 ESN
14 80 SW
14 83 SN
14 84 S
14 85 ESN
14 86 SNW
14 87 S
14 88 SN
14 89 E
14 90 EW
14 91 ESW
14 92 ESW
14 93 SNW
14 94 SN
14 95 SN
14 96 ES
14 97 ENW
14 98 EW
14 99 ENW
14 100 SW
14 103 ESN
14 105 SN
14 106 SN
14 108 ESN
14 109 EW
14 110 ENW
14 111 ESW
14 112 ESW
14 115 SN
14 116 EN
14 117 ESW
14 118 EW
14 119 ESW
15 0 SNW
15 2 ESN
15 3 ENW
15 5 ESN
15 6 SNW
15 7 ES
15 8 EW
15 9 SW
15 11 E
15 14 E
15 15 EW
15 16 SW
15 17 SN
15 19 ES
15 21 ESN
15 22 EW
15 23 SW
15 24 SN
15 25 EN
15 26 SNW
15 27 ES
15 29 E
15 31 EN
15 32 EW
15 33 EW
15 34 ENW
15 35 ENW
15 36 EW
15 37 ENW
15 39 S
15 40 ES
15 41 SNW
15 42 SN
15 44 ES
15 46 SN
15 47 E
15 48 ENW
15 49 ESW
15 52 S
15 54 EN
15 57 SN
15 59 ESN
15 60 SW
15 62 ES
15 63 ESW
15 64 EW
15 65 ESW
15 66 SNW
15 67 S
15 68 EN
15 69 SW
15 70 EN
15 71 SW
15 72 SN
15 73 ESN
15 74 ESW
15 75 SNW
15 77 S
15 79 EN
15 80 ENW
15 81 ESW
15 82 ESW
15 84 ESN
15 85 ENW
15 86 ENW
15 87 ENW
15 88 ENW
15 90 S
15 93 ESN
15 94 ENW
15 96 ESN
15 98 S
15 101 ES
15 102 ESW
15 103 ENW
15 105 ESN
15 106 ENW
15 107 SW
15 108 ESN
15 109 ESW
15 110 SW
15 111 SN
15 112 SN
15 113 E
15 114 EW
15 115 SNW
15 116 E
15 117 SNW
15 119 ESN
16 0 ENW
16 3 E
16 5 SN
16 6 ESN
16 8 E
16 10 ES
16 11 ESW
16 12 EW
16 13 ESW
16 15 S
16 16 ESN
16 17 ENW
16 19 EN
16 20 SW
16 21 SN
16 23 ESN
16 24 ENW
16 25 SW
16 26 ESN
16 27 ENW
16 28 EW
16 29 SW
16 30 ES
16 31 ESW
16 33 S
16 34 S
16 36 ES
16 37 EW
16 38 SW
16 40 SN
16 41 ESN
16 42 SNW
16 43 E
16 44 SNW
16 45 ES
16 46 ENW
16 49 EN
16 50 ESW
16 52 EN
16 53 EW
16 54 ESW
16 55 EW
16 56 ESW
16 58 E
16 59 ENW
16 61 ES
16 67 SN
16 68 E
16 69 SNW
16 70 ES
16 71 ENW
16 72 ENW
16 73 ENW
16 74 ENW
16 75 SNW
16 76 E
16 77 ENW
16 78 ESW
16 79 SW
16 80 E
16 81 ENW
16 82 ENW
16 83 SW
16 84 EN
16 85 SW
16 86 S
16 87 E
16 88 SW
16 89 ES
16 90 ENW
16 91 ESW
16 92 SW
16 95 ES
16 96 ENW
16 98 ESN
16 99 EW
16 100 EW
16 101 ENW
16 102 SNW
16 103 E
16 104 EW
16 106 E
16 107 SNW
16 109 SN
16 111 SN
16 112 EN
16 113 ESW
16 114 ESW
16 115 SNW
16 117 EN
16 118 EW
16 119 ENW
17 0 SW
17 1 ES
17 2 EW
17 3 ESW
17 4 EW
17 5 ENW
17 7 ES
17 8 ESW
17 9 SW
17 10 ESN
17 12 ES
17 14 ES
17 16 EN
17 18 ES
17 19 SW
17 20 ESN
17 24 S
17 25 ESN
17 26 SNW
17 28 E
17 29 ENW
17 30 SNW
17 31 SN
17 32 E
17 33 ENW
17 35 S
17 36 EN
17 37 SW
17 40 SN
17 41 ESN
17 42 SNW
17 44 SN
17 45 ESN
17 46 EW
17 47 ESW
17 48 ESW
17 50 ESN
17 51 ESW
17 52 EW
17 53 SW
17 54 ESN
17 55 EW
17 56 SNW
17 57 ES
17 58 ESW
17 60 ES
17 61 ENW
17 62 ESW
17 63 ESW
17 64 EW
17 65 EW
17 66 ESW
17 67 SNW
17 68 ES
17 71 E
17 73 E
17 76 ES
17 79 EN
17 80 ESW
17 82 ES
17 83 SNW
17 84 S
17 85 SN
17 88 ESN
17 90 ES
17 93 ES
17 95 SN
17 96 E
17 97 ESW
17 98 ENW
17 99 ESW
17 101 S
17 102 ESN
17 103 EW
17 105 ES
17 106 ESW
17 107 SNW
17 108 E
17 110 S
17 111 ESN
17 113 SN
17 114 ESN
17 115 ENW
17 116 EW
17 117 ESW
17 118 SW
17 119 E
18 0 ENW
18 1 ENW
18 2 SW
18 3 SN
18 4 S
18 5 S
18 6 E
18 8 SN
18 10 SN
18 11 ES
18 12 SNW
18 13 S
18 14 ESN
18 15 ESW
18 16 SW
18 17 S
18 20 ESN
18 21 ESW
18 22 ESW
18 24 EN
18 25 ENW
18 26 SNW
18 27 E
18 30 EN
18 33 ES
18 34 SW
18 35 ESN
18 37 ESN
18 38 ESW
18 40 SN
18 41 SN
18 42 ESN
18 43 SW
18 44 EN
18 45 ENW
18 46 EW
18 48 SN
18 49 S
18 50 EN
18 52 E
18 53 SNW
18 54 SN
18 56 EN
18 57 ENW
18 59 ES
18 60 SNW
18 61 E
18 62 ENW
18 63 SNW
18 64 ES
18 65 SW
18 66 EN
18 67 ENW
18 68 ENW
18 69 ESW
18 70 EW
18 71 ESW
18 72 EW
18 73 SW
18 74 ES
18 75 SW
18 77 ES
18 78 EW
18 79 SW
18 80 ESN
18 82 SN
18 83 ESN
18 86 ES
18 88 SN
18 89 S
18 91 ES
18 92 ESW
18 94 E
18 95 SNW
18 97 ESN
18 98 SW
18 99 SN
18 100 E
18 102 EN
18 103 EW
18 104 EW
18 105 SNW
18 107 EN
18 108 ESW
18 109 ESW
18 110 ENW
18 111 SNW
18 113 SN
18 114 SN
18 115 ES
18 116 SW
18 117 EN
18 118 ENW
18 119 EW
19 0 EW
19 1 SW
19 2 SN
19 6 ES
19 7 EW
19 9 S
19 12 SN
19 13 SN
19 14 ESN
19 15 SNW
19 16 EN
19 17 SNW
19 18 E
19 19 ESW
19 20 SNW
19 22 SN
19 23 E
19 27 E
19 28 EW
19 29 ESW
19 30 EW
19 31 ESW
19 34 ESN
19 36 ES
19 37 SNW
19 39 S
19 40 EN
19 41 SNW
19 42 SN
19 44 ES
19 47 S
19 48 ESN
19 49 ENW
19 50 EW
19 51 EW
19 52 EW
19 53 SNW
19 54 EN
19 55 EW
19 56 ESW
19 57 EW
19 58 SW
19 59 ESN
19 61 ES
19 64 ESN
19 65 SNW
19 67 S
19 68 ES
19 69 SNW
19 72 S
19 73 SN
19 74 EN
19 75 SNW
19 76 E
19 77 SNW
19 78 ES
19 79 SNW
19 80 SN
19 81 S
19 84 ES
19 85 ESW
19 86 ENW
19 87 EW
19 88 SNW
19 89 EN
19 90 SW
19 91 ESN
19 92 SNW
19 93 E
19 94 SW
19 95 ESN
19 96 SW
19 97 SN
19 98 EN
19 99 SNW
19 100 S
19 101 E
19 102 ESW
19 103 SW
19 105 SN
19 106 E
19 108 SN
19 110 ES
19 112 S
19 114 ESN
19 119 E
20 0 EW
20 1 ENW
20 2 ENW
20 3 EW
20 4 EW
20 5 EW
20 6 ENW
20 7 EW
20 8 EW
20 10 E
20 11 ESW
20 12 ENW
20 13 ENW
20 15 SN
20 16 S
20 17 ESN
20 18 SW
20 20 EN
20 21 SW
20 22 EN
20 23 EW
20 24 ESW
20 25 EW
20 26 ESW
20 27 ESW
20 28 ESW
20 29 SNW
20 30 ES
20 32 ES
20 33 EW
20 35 S
20 36 ESN
20 37 SNW
20 39 ESN
20 40 ESW
20 42 ESN
20 43 ESW
20 44 SNW
20 45 E
20 46 SW
20 47 ESN
20 49 S
20 50 S
20 51 ES
20 53 ESN
20 55 E
20 56 SNW
20 58 EN
20 59 ENW
20 61 SN
20 62 ES
20 64 EN
20 65 SNW
20 66 ES
20 68 EN
20 69 SNW
20 70 E
20 71 EW
20 73 ESN
20 74 EW
20 75 SNW
20 76 E
20 77 ENW
20 78 SNW
20 79 SN
20 81 ESN
20 82 EW
20 84 ESN
20 85 SNW
20 86 S
20 89 E
20 92 EN
20 93 EW
20 94 ENW
20 95 SNW
20 96 SN
20 97 SN
20 98 E
20 99 SNW
20 100 SN
20 101 S
20 102 EN
20 104 ES
20 105 ENW
20 106 ESW
20 107 ESW
20 108 ENW
20 109 ESW
20 110 SNW
20 111 S
20 112 ESN
20 113 EW
20 115 E
20 116 EW
20 117 EW
20 118 ESW
